解剖学::02 脊髄神経	脊髄神経は全部で何対あり、その内訳は？	31対：頸神経 8対・胸神経 12対・腰神経 5対・仙骨神経 5対・尾骨神経 1対	8+12+5+5+1＝31	脊髄神経,総論	3dzs5r
解剖学::02 脊髄神経	脊髄神経の前根と後根はそれぞれ何を伝えるか。脊髄神経節はどこにあるか？	前根＝運動（遠心性）、後根＝感覚（求心性）。脊髄神経節（後根神経節）は後根にある	Bell-Magendie の法則	脊髄神経,総論	19gvu4s
解剖学::02 脊髄神経	頸神経は何対で、どのように番号がつくか？	8対（C1〜C8）。頸椎は 7 個だが神経は 8 対	C1–C7 は椎骨の上、C8 は C7 椎骨の下から出る	脊髄神経,頸	uzklvi
解剖学::02 脊髄神経	頸神経（C1〜C8）の支配領域は？	頸部・後頭部の一部、上肢の皮膚（肩〜手指）、横隔膜（C3〜C5）	上肢＝頸神経	脊髄神経,頸	158v0zb
解剖学::02 脊髄神経	横隔膜を支配する神経とその神経根は？	横隔神経（phrenic nerve）、C3〜C5	「C3,4,5 keeps the diaphragm alive」	脊髄神経,頸,頻出	q7pdtq
解剖学::02 脊髄神経	C1〜C2 障害の症状は？	後頭部痛・頸部痛・頭部回旋障害	上位頸髄	脊髄神経,頸,障害	1ewjd39
解剖学::02 脊髄神経	C3〜C5 障害の症状は？	横隔膜麻痺 → 呼吸困難（人工呼吸器が必要になり得る）	頸髄損傷で致命的	脊髄神経,頸,障害	1697x9q
解剖学::02 脊髄神経	C5 障害の症状は？	肩の外転（三角筋）低下	三角筋＝C5	脊髄神経,頸,障害	1pq5n6g
解剖学::02 脊髄神経	C6 障害の症状は？	手関節の伸展低下	手首を反らせない	脊髄神経,頸,障害	rk8an1
解剖学::02 脊髄神経	C7 障害の症状は？	肘の伸展（上腕三頭筋）低下、手関節屈曲低下	上腕三頭筋反射＝C7	脊髄神経,頸,障害	t6b6d6
解剖学::02 脊髄神経	C8 障害の症状は？	手指の屈曲低下・把持力低下、尺側（小指側）の感覚鈍麻	手内在筋は主に T1	脊髄神経,頸,障害	1cfwqef
解剖学::02 脊髄神経	胸神経は何対で、支配領域は？	12対（T1〜T12）。体幹（胸部・腹部）の皮膚、肋間筋・腹直筋、内臓（交感神経を介する）	体幹＝胸神経	脊髄神経,胸	487m6l
解剖学::02 脊髄神経	胸神経の核心機能は？	体幹の感覚、肋間筋・腹筋の運動（呼吸補助）、内臓機能の調節（交感神経）	交感神経は T1〜L2 由来	脊髄神経,胸	1ju5mwl
解剖学::02 脊髄神経	肋間神経が障害されるとどうなるか？	肋間部痛・感覚鈍麻	帯状疱疹でも起こる	脊髄神経,胸,障害	1q27g8n
