解剖学::04 肝・脾・腎・胃	肝臓の位置と大きさは？	右季肋部〜心窩部、横隔膜の直下／成人で約 1.5 kg、赤褐色・楔形	最大の実質臓器	腹部臓器,肝臓	qr6ji
解剖学::04 肝・脾・腎・胃	肝臓の被膜の名称は？	グリソン鞘（線維性被膜）	門脈域を包む	腹部臓器,肝臓	k1f35w
解剖学::04 肝・脾・腎・胃	肝臓の表面構造（葉の区分）は？	左右 2 葉（右葉・左葉）、下面に方形葉・尾状葉	下面に肝門	腹部臓器,肝臓	yflrnh
解剖学::04 肝・脾・腎・胃	肝臓の内部構造は？	肝小葉（中心静脈を中心とする）／門脈域（グリソン鞘）	小葉の周辺に門脈域	腹部臓器,肝臓	12nz3kc
解剖学::04 肝・脾・腎・胃	グリソン鞘の中を走る 3 つの管は？	胆管・肝動脈・門脈（三つ組＝portal triad）	頻出	腹部臓器,肝臓,頻出	h5ensm
解剖学::04 肝・脾・腎・胃	肝臓の動脈血流の特徴は？	二重血行支配：固有肝動脈（酸素）＋ 門脈（栄養、上腸間膜静脈＋脾静脈が合流）	血流の約 70% は門脈由来	腹部臓器,肝臓,頻出	ys4z7r
解剖学::04 肝・脾・腎・胃	肝臓からの静脈還流は？	肝静脈 → 下大静脈	肝静脈は肝内で合流	腹部臓器,肝臓	1ddq964
解剖学::04 肝・脾・腎・胃	肝臓のリンパ流と神経支配は？	リンパ：肝門部リンパ節 → 腹腔動脈周囲リンパ節／神経：肝神経叢（交感：大内臓神経、副交感：迷走神経）	—	腹部臓器,肝臓	7tpe8b
解剖学::04 肝・脾・腎・胃	肝臓の主な機能は？	代謝・解毒・胆汁産生、血液貯蔵、免疫機能（Kupffer 細胞）	再生能力が高い	腹部臓器,肝臓	1mkwsvf
解剖学::04 肝・脾・腎・胃	脾臓の位置と大きさは？	左季肋部（第 9〜11 肋間）、胃の後方・左横隔膜下／成人で約 150 g、暗赤色・ソラマメ状	正常では触知しない	腹部臓器,脾臓	1l9sth7
解剖学::04 肝・脾・腎・胃	脾臓の被膜と表面構造は？	線維性被膜（トラベキュラ＝小柱を伴う）／臓側面の中央に脾門	外傷で破裂しやすい	腹部臓器,脾臓	85l1ll
解剖学::04 肝・脾・腎・胃	脾臓の内部構造は？	白髄（リンパ組織が豊富）と赤髄	白髄＝免疫、赤髄＝血液濾過	腹部臓器,脾臓,頻出	1u8v16p
解剖学::04 肝・脾・腎・胃	脾臓の動脈と静脈還流は？	動脈：脾動脈（腹腔動脈の枝）／静脈：脾静脈 → 門脈	脾静脈は門脈の一部	腹部臓器,脾臓,頻出	14wt0bk
解剖学::04 肝・脾・腎・胃	脾臓のリンパ流と神経支配は？	リンパ：脾門リンパ節 → 腹腔動脈周囲リンパ節／神経：脾神経叢（交感：大内臓神経、副交感：迷走神経）	—	腹部臓器,脾臓	1do9wtg
解剖学::04 肝・脾・腎・胃	脾臓の主な機能は？	血液濾過・免疫応答、血小板の貯蔵と破壊	古い赤血球の処理	腹部臓器,脾臓	183s4ym
解剖学::04 肝・脾・腎・胃	腎臓の位置と大きさは？	後腹壁（T12〜L3）の腹膜外臓器／長さ約 10〜12 cm、そら豆状	右腎は肝のためやや低い	腹部臓器,腎臓,頻出	1fhpgln
解剖学::04 肝・脾・腎・胃	腎臓の被膜と表面構造は？	線維性被膜（脂肪被膜を伴う）／前面・後面・外側縁・内側縁、上下端（上極・下極）	内側縁に腎門	腹部臓器,腎臓	1so55c9
解剖学::04 肝・脾・腎・胃	腎臓の内部構造は？	皮質・髄質・腎盂（腎盂は尿を集める通り道）	髄質は腎錐体を形成	腹部臓器,腎臓	y0i4q9
解剖学::04 肝・脾・腎・胃	腎臓の動脈と静脈還流の特徴は？	動脈：腎動脈（腹部大動脈から直接分岐）／静脈：腎静脈 → 下大静脈（右腎静脈は短い）	左腎静脈は大動脈の前を横切る	腹部臓器,腎臓,頻出	3pm3zz
解剖学::04 肝・脾・腎・胃	腎臓のリンパ流と神経支配は？	リンパ：腰リンパ節 → 大動脈周囲リンパ節／神経：腎神経叢（交感：大内臓神経。副交感＝迷走神経の関与はほとんどない）	腎は交感神経が主体	腹部臓器,腎臓	19gd78
解剖学::04 肝・脾・腎・胃	腎臓の主な機能は？	尿の生成・体液調節、電解質と酸塩基バランスの調節、内分泌（レニン、エリスロポエチン、活性型ビタミンD）	腹膜外臓器で位置が固定	腹部臓器,腎臓	15zz8oe
解剖学::04 肝・脾・腎・胃	胃の位置と容量は？	心窩部〜左季肋部、左季肋部〜臍上部／J 字状の袋状臓器、容量 約 1〜1.5 L	—	腹部臓器,胃	wlmpdy
解剖学::04 肝・脾・腎・胃	胃の被膜は？	漿膜（腹膜）。漿膜下層あり	腹膜内臓器	腹部臓器,胃	hcvcdu
解剖学::04 肝・脾・腎・胃	胃の表面構造（区分）は？	前壁・後壁、小弯・大弯、幽門・噴門	胃底部・胃体部・幽門部に分ける	腹部臓器,胃	y49d83
解剖学::04 肝・脾・腎・胃	胃壁の層構造は？	粘膜・粘膜下層・筋層（内斜・中輪・外縦の 3 層）・漿膜　＝ 4 層構造	筋層が 3 層なのは胃だけ	腹部臓器,胃,頻出	1uqgncp
解剖学::04 肝・脾・腎・胃	胃の動脈と静脈還流は？	動脈：腹腔動脈系（左・右胃動脈、胃大網動脈など）／静脈：胃静脈 → 門脈系（左胃静脈など）	食道静脈瘤の側副路	腹部臓器,胃,頻出	qikxne
解剖学::04 肝・脾・腎・胃	胃のリンパ流と神経支配は？	リンパ：小弯＝左胃動脈リンパ節、大弯＝胃大網動脈リンパ節／神経：迷走神経（副交感）、大内臓神経（交感）	胃癌のリンパ節郭清で重要	腹部臓器,胃	11ykxn2
解剖学::04 肝・脾・腎・胃	胃の主な機能は？	食物の貯留・攪拌・消化、内因子の分泌（ビタミンB12 吸収に必須）	内因子は壁細胞から	腹部臓器,胃,頻出	1h9xdoo
解剖学::04 肝・脾・腎・胃	腹膜外（後腹膜）臓器はどれか（肝・脾・腎・胃のうち）？	腎臓のみ。肝臓・脾臓・胃は腹膜内臓器	腎は位置が固定される	腹部臓器,まとめ,頻出	tg7spl
解剖学::04 肝・脾・腎・胃	門脈系に還流する臓器はどれか（肝・脾・腎・胃のうち）？	脾臓（脾静脈）と胃（胃静脈）。肝静脈と腎静脈は下大静脈へ	門脈圧亢進で脾腫・食道静脈瘤	腹部臓器,まとめ,頻出	652oxz
解剖学::04 肝・脾・腎・胃	腹腔動脈の主な 3 分枝は？	左胃動脈・総肝動脈・脾動脈	肝・脾・胃をまとめて栄養する	腹部臓器,まとめ,頻出	dy08pf
