微生物学::04 真菌	カンジダ感染が起こりやすい背景（宿主因子）は？	抗菌薬の長期使用・中心静脈カテーテル・免疫低下	常在菌が日和見で暴れる典型	微生物,真菌,宿主因子	k163517c5
微生物学::04 真菌	アスペルギルス感染が起こりやすい背景（宿主因子）は？	好中球減少・血液悪性腫瘍	好中球が減ると糸状菌が侵襲する	微生物,真菌,宿主因子	k68c790b9
微生物学::04 真菌	クリプトコッカス感染が起こりやすい背景（宿主因子）は？	細胞性免疫の低下（AIDS など）　→ 髄膜炎をきたす	好中球ではなく細胞性免疫	微生物,真菌,宿主因子	k27bb5eb5
微生物学::04 真菌	ムーコル感染が起こりやすい背景（宿主因子）は？	糖尿病性ケトアシドーシス〈DKA〉	DKA といえばムーコル	微生物,真菌,宿主因子	k6d6ce509
微生物学::04 真菌	皮膚糸状菌はどこに感染するか？	皮膚・足・爪・頭髪	角層のケラチンを分解する	微生物,真菌,宿主因子	k8e7982a7
微生物学::04 真菌	背景から答えよ：抗菌薬の長期使用・中心静脈カテーテル	カンジダ	中文：白色念珠菌	微生物,真菌,背景から	k755dffb2
微生物学::04 真菌	背景から答えよ：好中球減少・血液悪性腫瘍	アスペルギルス	中文：曲霉菌	微生物,真菌,背景から	kebebcdd7
微生物学::04 真菌	背景から答えよ：AIDS に合併した髄膜炎	クリプトコッカス	中文：隐球菌	微生物,真菌,背景から	k8a57ab29
微生物学::04 真菌	背景から答えよ：糖尿病性ケトアシドーシス〈DKA〉	ムーコル	中文：毛霉菌	微生物,真菌,背景から	k49b4949f
微生物学::04 真菌	5 つの真菌と典型的な宿主因子をまとめよ	カンジダ → 抗菌薬長期・中心静脈カテーテル／アスペルギルス → 好中球減少・血液悪性腫瘍／クリプトコッカス → 細胞性免疫低下（AIDS）／ムーコル → 糖尿病性ケトアシドーシス／皮膚糸状菌 → 皮膚・足・爪・頭髪	「どんな患者に出るか」で覚えると鑑別が速い	微生物,真菌,まとめ	k96b7b216
